x,y,z,heading,time
378645.9111381626,3853362.459813149,0,0,0
378645.98050325277,3853362.373118887,0,0,0
378645.98050325277,3853362.373118887,0,0,0
378646.04139433894,3853362.2855997365,0,0,0
378646.04139433894,3853362.2855997365,0,0,0
378646.0987673228,3853362.1936784596,0,0,0
378646.0987673228,3853362.1936784596,0,0,0
378646.15342183335,3853362.1050147703,0,0,0
378646.15342183335,3853362.1050147703,0,0,0
378646.2157358082,3853362.0161645515,0,0,0
378646.2157358082,3853362.0161645515,0,0,0
378646.2798271132,3853361.9200710044,0,0,0
378646.2798271132,3853361.9200710044,0,0,0
378646.34144713887,3853361.8283051583,0,0,0
378646.34144713887,3853361.8283051583,0,0,0
378646.391220578,3853361.725167405,0,0,0
378646.391220578,3853361.725167405,0,0,0
378646.44339564117,3853361.628541588,0,0,0
378646.44339564117,3853361.628541588,0,0,0
378646.4934112001,3853361.528830858,0,0,0
378646.4934112001,3853361.528830858,0,0,0
378646.5503760745,3853361.4267938174,0,0,0
378646.5503760745,3853361.4267938174,0,0,0
378646.6021154944,3853361.326086437,0,0,0
378646.6021154944,3853361.326086437,0,0,0
378646.6520087144,3853361.219619797,0,0,0
378646.6520087144,3853361.219619797,0,0,0
378646.6785050854,3853361.12563984,0,0,0
378646.6785050854,3853361.12563984,0,0,0
378646.71188065835,3853361.0157961654,0,0,0
378646.71188065835,3853361.0157961654,0,0,0
378646.76412993786,3853360.9142737756,0,0,0
378646.76412993786,3853360.9142737756,0,0,0
378646.80852883187,3853360.8128246926,0,0,0
378646.80852883187,3853360.8128246926,0,0,0
378646.80852883187,3853360.8128246926,0,0,0
378646.83754669665,3853360.698207796,0,0,0
378646.8729597213,3853360.603477992,0,0,0
378646.8729597213,3853360.603477992,0,0,0
378646.8963304431,3853360.500910717,0,0,0
378646.8963304431,3853360.500910717,0,0,0
378646.9377850373,3853360.3933022013,0,0,0
378646.9377850373,3853360.3933022013,0,0,0
378646.9574580613,3853360.303538385,0,0,0
378646.9574580613,3853360.303538385,0,0,0
378646.992201151,3853360.1799520203,0,0,0
378646.992201151,3853360.1799520203,0,0,0
378647.01563181274,3853360.077738867,0,0,0
378647.01563181274,3853360.077738867,0,0,0
378647.0230850888,3853359.978293393,0,0,0
378647.0230850888,3853359.978293393,0,0,0
378647.033652126,3853359.8837527814,0,0,0
378647.033652126,3853359.8837527814,0,0,0
378647.0424491526,3853359.7848311053,0,0,0
378647.0424491526,3853359.7848311053,0,0,0
378647.0720205901,3853359.671531325,0,0,0
378647.0720205901,3853359.671531325,0,0,0
378647.0699218926,3853359.556874201,0,0,0
378647.0699218926,3853359.556874201,0,0,0
378647.0819171076,3853359.4434962985,0,0,0
378647.0819171076,3853359.4434962985,0,0,0
378647.070941458,3853359.3436151184,0,0,0
378647.070941458,3853359.3436151184,0,0,0
378647.0788480365,3853359.2290549227,0,0,0
378647.0788480365,3853359.2290549227,0,0,0
378647.0841618308,3853359.1204499775,0,0,0
378647.0841618308,3853359.1204499775,0,0,0
378647.0848804218,3853359.010713566,0,0,0
378647.0848804218,3853359.010713566,0,0,0
378647.07445664325,3853358.919385023,0,0,0
378647.07445664325,3853358.919385023,0,0,0
378647.0771056449,3853358.8109409297,0,0,0
378647.0771056449,3853358.8109409297,0,0,0
378647.05756234296,3853358.710971163,0,0,0
378647.05756234296,3853358.710971163,0,0,0
378647.03056545474,3853358.6079729637,0,0,0
378647.03056545474,3853358.6079729637,0,0,0
378647.0162834241,3853358.509573268,0,0,0
378647.0162834241,3853358.509573268,0,0,0
378646.98909418966,3853358.413689858,0,0,0
378646.98909418966,3853358.413689858,0,0,0
378646.9796847515,3853358.3234219677,0,0,0
378646.9796847515,3853358.3234219677,0,0,0
378646.95254099974,3853358.2188796233,0,0,0
378646.95254099974,3853358.2188796233,0,0,0
378646.92310722946,3853358.11640425,0,0,0
378646.92310722946,3853358.11640425,0,0,0
378646.9016194337,3853358.0112785473,0,0,0
378646.9016194337,3853358.0112785473,0,0,0
378646.86938359257,3853357.92795562,0,0,0
378646.86938359257,3853357.92795562,0,0,0
378646.84177266574,3853357.815719274,0,0,0
378646.84177266574,3853357.815719274,0,0,0
378646.80296142056,3853357.7181337248,0,0,0
378646.80296142056,3853357.7181337248,0,0,0
378646.7659777017,3853357.622859434,0,0,0
378646.7659777017,3853357.622859434,0,0,0
378646.7274845858,3853357.521699808,0,0,0
378646.7274845858,3853357.521699808,0,0,0
378646.6860613311,3853357.409200355,0,0,0
378646.6860613311,3853357.409200355,0,0,0
378646.6406382978,3853357.3245382444,0,0,0
378646.6406382978,3853357.3245382444,0,0,0
378646.58944650146,3853357.2363002202,0,0,0
378646.58944650146,3853357.2363002202,0,0,0
378646.54612025537,3853357.145468038,0,0,0
378646.54612025537,3853357.145468038,0,0,0
378646.5025351321,3853357.060771775,0,0,0
378646.5025351321,3853357.060771775,0,0,0
378646.5025351321,3853357.060771775,0,0,0
378646.4478007243,3853356.9753740756,0,0,0
378646.3929342078,3853356.897979904,0,0,0
378646.3929342078,3853356.897979904,0,0,0
378646.3271349144,3853356.818008035,0,0,0
378646.3271349144,3853356.818008035,0,0,0
378646.26105904183,3853356.7359797806,0,0,0
378646.26105904183,3853356.7359797806,0,0,0
378646.1950763722,3853356.659837848,0,0,0
378646.1950763722,3853356.659837848,0,0,0
378646.1345583593,3853356.5632417365,0,0,0
378646.1345583593,3853356.5632417365,0,0,0
378646.0667362596,3853356.4876736538,0,0,0
378646.0667362596,3853356.4876736538,0,0,0
378646.0070580131,3853356.406811952,0,0,0
378646.0070580131,3853356.406811952,0,0,0
378645.92958935583,3853356.3379160683,0,0,0
378645.92958935583,3853356.3379160683,0,0,0
378645.87720985274,3853356.259162175,0,0,0
378645.87720985274,3853356.259162175,0,0,0
378645.8038763864,3853356.1907449514,0,0,0
378645.8038763864,3853356.1907449514,0,0,0
378645.73279020016,3853356.115866518,0,0,0
378645.73279020016,3853356.115866518,0,0,0
378645.6568773932,3853356.052611529,0,0,0
378645.6568773932,3853356.052611529,0,0,0
378645.57914362923,3853355.989805987,0,0,0
378645.57914362923,3853355.989805987,0,0,0
378645.5032927689,3853355.925442341,0,0,0
378645.5032927689,3853355.925442341,0,0,0
378645.4239182253,3853355.856945173,0,0,0
378645.4239182253,3853355.856945173,0,0,0
378645.350335048,3853355.7931698537,0,0,0
378645.350335048,3853355.7931698537,0,0,0
378645.265300961,3853355.745583046,0,0,0
378645.265300961,3853355.745583046,0,0,0
378645.1895644628,3853355.691479271,0,0,0
378645.1895644628,3853355.691479271,0,0,0
378645.0982844902,3853355.641628818,0,0,0
378645.0982844902,3853355.641628818,0,0,0
378645.0160645966,3853355.58026455,0,0,0
378645.0160645966,3853355.58026455,0,0,0
378644.9300146682,3853355.527497528,0,0,0
378644.9300146682,3853355.527497528,0,0,0
378644.84397351654,3853355.4651753027,0,0,0
378644.84397351654,3853355.4651753027,0,0,0
378644.75892451964,3853355.4172883863,0,0,0
378644.75892451964,3853355.4172883863,0,0,0
378644.67001446546,3853355.3615142563,0,0,0
378644.67001446546,3853355.3615142563,0,0,0
378644.580135611,3853355.308366723,0,0,0
378644.580135611,3853355.308366723,0,0,0
378644.5039642301,3853355.259998222,0,0,0
378644.5039642301,3853355.259998222,0,0,0
378644.41359931335,3853355.2198914182,0,0,0
378644.41359931335,3853355.2198914182,0,0,0
378644.31586195383,3853355.177322784,0,0,0
378644.31586195383,3853355.177322784,0,0,0
378644.240381256,3853355.1315655555,0,0,0
378644.240381256,3853355.1315655555,0,0,0
378644.1452614214,3853355.09346332,0,0,0
378644.1452614214,3853355.09346332,0,0,0
378644.0549251742,3853355.0489273127,0,0,0
378644.0549251742,3853355.0489273127,0,0,0
378643.9700183177,3853354.9968541185,0,0,0
378643.9700183177,3853354.9968541185,0,0,0
378643.8803908474,3853354.9459072193,0,0,0
378643.8803908474,3853354.9459072193,0,0,0
378643.78480264614,3853354.913480039,0,0,0
378643.78480264614,3853354.913480039,0,0,0
378643.6932075574,3853354.870278721,0,0,0
378643.6932075574,3853354.870278721,0,0,0
378643.60954702087,3853354.836764733,0,0,0
378643.60954702087,3853354.836764733,0,0,0
378643.60954702087,3853354.836764733,0,0,0
378643.52719086397,3853354.797958659,0,0,0
378643.43167273025,3853354.7537440998,0,0,0
378643.43167273025,3853354.7537440998,0,0,0
378643.3486786131,3853354.7064029532,0,0,0
378643.3486786131,3853354.7064029532,0,0,0
378643.2519786927,3853354.6738267513,0,0,0
378643.2519786927,3853354.6738267513,0,0,0
378643.15671372483,3853354.63147606,0,0,0
378643.15671372483,3853354.63147606,0,0,0
378643.06421910936,3853354.6010767217,0,0,0
378643.06421910936,3853354.6010767217,0,0,0
378642.98097906646,3853354.545364683,0,0,0
378642.98097906646,3853354.545364683,0,0,0
378642.8902362968,3853354.502609392,0,0,0
378642.8902362968,3853354.502609392,0,0,0
378642.7939068978,3853354.459043664,0,0,0
378642.7939068978,3853354.459043664,0,0,0
378642.71091829485,3853354.400077934,0,0,0
378642.71091829485,3853354.400077934,0,0,0
378642.62464962446,3853354.3435689704,0,0,0
378642.62464962446,3853354.3435689704,0,0,0
378642.53400504345,3853354.3041899055,0,0,0
378642.53400504345,3853354.3041899055,0,0,0
378642.45412328566,3853354.253659309,0,0,0
378642.45412328566,3853354.253659309,0,0,0
378642.3637475866,3853354.212223211,0,0,0
378642.3637475866,3853354.212223211,0,0,0
378642.2691326967,3853354.17297965,0,0,0
378642.2691326967,3853354.17297965,0,0,0
378642.190024064,3853354.1199957356,0,0,0
378642.190024064,3853354.1199957356,0,0,0
378642.0988633567,3853354.0774516403,0,0,0
378642.0988633567,3853354.0774516403,0,0,0
378642.01601404115,3853354.0216956697,0,0,0
378642.01601404115,3853354.0216956697,0,0,0
378641.9237910315,3853353.9755717176,0,0,0
378641.9237910315,3853353.9755717176,0,0,0
378641.8325084579,3853353.928004673,0,0,0
378641.8325084579,3853353.928004673,0,0,0
378641.7512085932,3853353.8734959774,0,0,0
378641.7512085932,3853353.8734959774,0,0,0
378641.6721604668,3853353.810122827,0,0,0
378641.6721604668,3853353.810122827,0,0,0
378641.59023722773,3853353.75676219,0,0,0
378641.59023722773,3853353.75676219,0,0,0
378641.5072594726,3853353.703045916,0,0,0
378641.5072594726,3853353.703045916,0,0,0
378641.42057136534,3853353.643584008,0,0,0
378641.42057136534,3853353.643584008,0,0,0
378641.3237257587,3853353.5988375247,0,0,0
378641.3237257587,3853353.5988375247,0,0,0
378641.2387014647,3853353.5397575465,0,0,0
378641.2387014647,3853353.5397575465,0,0,0
378641.152093843,3853353.4838364483,0,0,0
378641.152093843,3853353.4838364483,0,0,0
378641.07425089355,3853353.4086367767,0,0,0
378641.07425089355,3853353.4086367767,0,0,0
378640.99801265623,3853353.345904542,0,0,0
378640.99801265623,3853353.345904542,0,0,0
378640.9161297364,3853353.2921098056,0,0,0
378640.9161297364,3853353.2921098056,0,0,0
378640.83389242145,3853353.2350697797,0,0,0
378640.83389242145,3853353.2350697797,0,0,0
378640.7468883486,3853353.1850969773,0,0,0
378640.7468883486,3853353.1850969773,0,0,0
378640.6666782872,3853353.1189097264,0,0,0
378640.6666782872,3853353.1189097264,0,0,0
378640.5963098584,3853353.0499160746,0,0,0
378640.5963098584,3853353.0499160746,0,0,0
378640.5195942153,3853352.9815782583,0,0,0
378640.5195942153,3853352.9815782583,0,0,0
378640.4431477132,3853352.9129566606,0,0,0
378640.4431477132,3853352.9129566606,0,0,0
378640.36847916676,3853352.8520202385,0,0,0
378640.36847916676,3853352.8520202385,0,0,0
378640.2972814806,3853352.790432258,0,0,0
378640.2972814806,3853352.790432258,0,0,0
378640.21337018104,3853352.7285642037,0,0,0
378640.21337018104,3853352.7285642037,0,0,0
378640.1405768243,3853352.6604815433,0,0,0
378640.1405768243,3853352.6604815433,0,0,0
378640.0705998385,3853352.5892334566,0,0,0
378640.0705998385,3853352.5892334566,0,0,0
378639.9987004249,3853352.5175448493,0,0,0
378639.9987004249,3853352.5175448493,0,0,0
378639.919866476,3853352.452543455,0,0,0
378639.919866476,3853352.452543455,0,0,0
378639.83350108174,3853352.3877968905,0,0,0
378639.83350108174,3853352.3877968905,0,0,0
378639.74964748055,3853352.3278008495,0,0,0
378639.74964748055,3853352.3278008495,0,0,0
378639.6841947244,3853352.254627359,0,0,0
378639.6841947244,3853352.254627359,0,0,0
378639.607237142,3853352.186157131,0,0,0
378639.607237142,3853352.186157131,0,0,0
378639.5233028013,3853352.12131765,0,0,0
378639.5233028013,3853352.12131765,0,0,0
378639.4534192927,3853352.0497673103,0,0,0
378639.4534192927,3853352.0497673103,0,0,0
378639.3832548662,3853351.9827141245,0,0,0
378639.3832548662,3853351.9827141245,0,0,0
378639.31142010074,3853351.908758965,0,0,0
378639.31142010074,3853351.908758965,0,0,0
378639.2368234348,3853351.8448414956,0,0,0
378639.2368234348,3853351.8448414956,0,0,0
378639.1696561179,3853351.76943327,0,0,0
378639.1696561179,3853351.76943327,0,0,0
378639.0996224866,3853351.6980295167,0,0,0
378639.0996224866,3853351.6980295167,0,0,0
378639.02608173556,3853351.630528379,0,0,0
378639.02608173556,3853351.630528379,0,0,0
378638.9496889668,3853351.56615265,0,0,0
378638.9496889668,3853351.56615265,0,0,0
378638.8804263149,3853351.497120854,0,0,0
378638.8804263149,3853351.497120854,0,0,0
378638.8057120984,3853351.4177668323,0,0,0
378638.8057120984,3853351.4177668323,0,0,0
378638.7330376803,3853351.3503911784,0,0,0
378638.7330376803,3853351.3503911784,0,0,0
378638.65706907696,3853351.2883536215,0,0,0
378638.65706907696,3853351.2883536215,0,0,0
378638.5849444879,3853351.2176012946,0,0,0
378638.5849444879,3853351.2176012946,0,0,0
378638.51539031556,3853351.1476174984,0,0,0
378638.51539031556,3853351.1476174984,0,0,0
378638.4415286324,3853351.0850101425,0,0,0
378638.4415286324,3853351.0850101425,0,0,0
378638.36687496636,3853351.020332159,0,0,0
378638.36687496636,3853351.020332159,0,0,0
378638.2875819986,3853350.9589525606,0,0,0
378638.2875819986,3853350.9589525606,0,0,0
378638.2185907772,3853350.8844428034,0,0,0
378638.2185907772,3853350.8844428034,0,0,0
378638.1404251117,3853350.8164734277,0,0,0
378638.1404251117,3853350.8164734277,0,0,0
378638.0680058871,3853350.7449629214,0,0,0
378638.0680058871,3853350.7449629214,0,0,0
378637.9933570781,3853350.6858501765,0,0,0
378637.9933570781,3853350.6858501765,0,0,0
378637.91485440056,3853350.6165920007,0,0,0
378637.91485440056,3853350.6165920007,0,0,0
378637.83698792703,3853350.5625573825,0,0,0
378637.83698792703,3853350.5625573825,0,0,0
378637.75780005014,3853350.5000839108,0,0,0
378637.75780005014,3853350.5000839108,0,0,0
378637.66522461176,3853350.4655691087,0,0,0
378637.66522461176,3853350.4655691087,0,0,0
378637.58872546104,3853350.397780862,0,0,0
378637.58872546104,3853350.397780862,0,0,0
378637.50295427645,3853350.340650097,0,0,0
378637.50295427645,3853350.340650097,0,0,0
378637.4063720696,3853350.2866446483,0,0,0
378637.4063720696,3853350.2866446483,0,0,0
378637.32497648103,3853350.2269819616,0,0,0
378637.32497648103,3853350.2269819616,0,0,0
378637.23433496425,3853350.1861852435,0,0,0
378637.23433496425,3853350.1861852435,0,0,0
378637.151832616,3853350.144869292,0,0,0
378637.151832616,3853350.144869292,0,0,0
378637.05154672015,3853350.114488244,0,0,0
378637.05154672015,3853350.114488244,0,0,0
378636.9607044547,3853350.0665119286,0,0,0
378636.9607044547,3853350.0665119286,0,0,0
378636.8710575049,3853350.0209658667,0,0,0
378636.8710575049,3853350.0209658667,0,0,0
378636.7821209546,3853349.968773343,0,0,0
378636.7821209546,3853349.968773343,0,0,0
378636.6978781911,3853349.9146289392,0,0,0
378636.6978781911,3853349.9146289392,0,0,0
378636.6025171169,3853349.8759342725,0,0,0
378636.6025171169,3853349.8759342725,0,0,0
378636.50260523893,3853349.8525721487,0,0,0
378636.50260523893,3853349.8525721487,0,0,0
378636.4134700848,3853349.8263767064,0,0,0
378636.4134700848,3853349.8263767064,0,0,0
378636.3229717329,3853349.7983105397,0,0,0
378636.3229717329,3853349.7983105397,0,0,0
378636.22642395116,3853349.7774797543,0,0,0
378636.22642395116,3853349.7774797543,0,0,0
378636.13494410284,3853349.7378086606,0,0,0
378636.13494410284,3853349.7378086606,0,0,0
378636.0392024104,3853349.7124981587,0,0,0
378636.0392024104,3853349.7124981587,0,0,0
378635.94560726976,3853349.6874281964,0,0,0
378635.94560726976,3853349.6874281964,0,0,0
378635.8467696299,3853349.6605807245,0,0,0
378635.8467696299,3853349.6605807245,0,0,0
378635.7515667313,3853349.6398490514,0,0,0
378635.7515667313,3853349.6398490514,0,0,0
378635.6603125128,3853349.6325493213,0,0,0
378635.6603125128,3853349.6325493213,0,0,0
378635.55988629616,3853349.6194899487,0,0,0
378635.55988629616,3853349.6194899487,0,0,0
378635.46104039834,3853349.6073076027,0,0,0
378635.46104039834,3853349.6073076027,0,0,0
378635.3690721674,3853349.6006716685,0,0,0
378635.3690721674,3853349.6006716685,0,0,0
378635.2733329309,3853349.594515161,0,0,0
378635.2733329309,3853349.594515161,0,0,0
378635.18302668765,3853349.588901091,0,0,0
378635.18302668765,3853349.588901091,0,0,0
378635.0905558523,3853349.57786393,0,0,0
378635.0905558523,3853349.57786393,0,0,0
378634.98247030284,3853349.56652685,0,0,0
378634.98247030284,3853349.56652685,0,0,0
378634.8857270936,3853349.562180458,0,0,0
378634.8857270936,3853349.562180458,0,0,0
378634.7826658365,3853349.5698044044,0,0,0
378634.7826658365,3853349.5698044044,0,0,0
378634.68849224126,3853349.5784306685,0,0,0
378634.68849224126,3853349.5784306685,0,0,0
378634.5864398522,3853349.588403041,0,0,0
378634.5864398522,3853349.588403041,0,0,0
378634.48195809603,3853349.622937088,0,0,0
378634.48195809603,3853349.622937088,0,0,0
378634.3801056495,3853349.6336267493,0,0,0
378634.3801056495,3853349.6336267493,0,0,0
378634.2717584193,3853349.6528566987,0,0,0
378634.2717584193,3853349.6528566987,0,0,0
378634.17945457133,3853349.6591517203,0,0,0
378634.17945457133,3853349.6591517203,0,0,0
378634.0760663005,3853349.6844400857,0,0,0
378634.0760663005,3853349.6844400857,0,0,0
378633.97737617104,3853349.7155906977,0,0,0
378633.97737617104,3853349.7155906977,0,0,0
378633.8808406524,3853349.743503749,0,0,0
378633.8808406524,3853349.743503749,0,0,0
378633.79104747396,3853349.7719942452,0,0,0
378633.79104747396,3853349.7719942452,0,0,0
378633.69680772984,3853349.794407163,0,0,0
378633.69680772984,3853349.794407163,0,0,0
378633.59648260055,3853349.8291538158,0,0,0
378633.59648260055,3853349.8291538158,0,0,0
378633.50281548576,3853349.884568952,0,0,0
378633.50281548576,3853349.884568952,0,0,0
378633.40513061394,3853349.945038624,0,0,0
378633.40513061394,3853349.945038624,0,0,0
378633.31672216894,3853349.999265603,0,0,0
378633.31672216894,3853349.999265603,0,0,0
378633.2268966408,3853350.031984047,0,0,0
378633.2268966408,3853350.031984047,0,0,0
378633.13368970953,3853350.0504357745,0,0,0
378633.13368970953,3853350.0504357745,0,0,0
378633.0463895395,3853350.1101330216,0,0,0
378633.0463895395,3853350.1101330216,0,0,0
378632.9610917882,3853350.166523088,0,0,0
378632.9610917882,3853350.166523088,0,0,0
378632.88658672996,3853350.2290392504,0,0,0
378632.88658672996,3853350.2290392504,0,0,0
378632.8172251628,3853350.265589926,0,0,0
378632.8172251628,3853350.265589926,0,0,0
378632.7297897608,3853350.345774592,0,0,0
378632.7297897608,3853350.345774592,0,0,0
378632.6473213233,3853350.3889949284,0,0,0
378632.6473213233,3853350.3889949284,0,0,0
378632.5519174936,3853350.44966004,0,0,0
378632.5519174936,3853350.44966004,0,0,0
378632.4652683009,3853350.500028394,0,0,0
378632.4652683009,3853350.500028394,0,0,0
378632.39040493354,3853350.5694664023,0,0,0
378632.39040493354,3853350.5694664023,0,0,0
378632.3157718428,3853350.630609277,0,0,0
378632.3157718428,3853350.630609277,0,0,0
378632.2291990806,3853350.695647911,0,0,0
378632.2291990806,3853350.695647911,0,0,0
378632.1501634874,3853350.7437390564,0,0,0
378632.1501634874,3853350.7437390564,0,0,0
378632.089123463,3853350.8176226895,0,0,0
378632.089123463,3853350.8176226895,0,0,0
378632.0035822879,3853350.8910085955,0,0,0
378632.0035822879,3853350.8910085955,0,0,0
378631.9226850101,3853350.961585243,0,0,0
378631.9226850101,3853350.961585243,0,0,0
378631.85328955145,3853351.024632165,0,0,0
378631.85328955145,3853351.024632165,0,0,0
378631.7829447371,3853351.0769948033,0,0,0
378631.7829447371,3853351.0769948033,0,0,0
378631.7147434206,3853351.163769177,0,0,0
378631.7147434206,3853351.163769177,0,0,0
378631.64097786875,3853351.2322107824,0,0,0
378631.64097786875,3853351.2322107824,0,0,0
378631.5680465455,3853351.301462797,0,0,0
378631.5680465455,3853351.301462797,0,0,0
378631.49167921196,3853351.3699664045,0,0,0
378631.49167921196,3853351.3699664045,0,0,0
378631.4066632034,3853351.4139782693,0,0,0
378631.4066632034,3853351.4139782693,0,0,0
378631.32456881914,3853351.4915379835,0,0,0
378631.32456881914,3853351.4915379835,0,0,0
378631.2546651898,3853351.5453071133,0,0,0
378631.2546651898,3853351.5453071133,0,0,0
378631.1674060506,3853351.6302869157,0,0,0
378631.1674060506,3853351.6302869157,0,0,0
378631.09949995356,3853351.684314172,0,0,0
378631.09949995356,3853351.684314172,0,0,0
378631.0077183292,3853351.7816246487,0,0,0
378631.0077183292,3853351.7816246487,0,0,0
378630.9367725627,3853351.83583246,0,0,0
378630.9367725627,3853351.83583246,0,0,0
378630.8594759867,3853351.9082646216,0,0,0
378630.8594759867,3853351.9082646216,0,0,0
378630.7902967153,3853351.9726833426,0,0,0
378630.7902967153,3853351.9726833426,0,0,0
378630.715091927,3853352.0367453643,0,0,0
378630.715091927,3853352.0367453643,0,0,0
378630.6229360532,3853352.1059574406,0,0,0
378630.6229360532,3853352.1059574406,0,0,0
378630.5461577123,3853352.139530564,0,0,0
378630.5461577123,3853352.139530564,0,0,0
378630.45146209595,3853352.2092492385,0,0,0
378630.45146209595,3853352.2092492385,0,0,0
378630.3724953394,3853352.2675809655,0,0,0
378630.3724953394,3853352.2675809655,0,0,0
378630.3025674939,3853352.348857292,0,0,0
378630.3025674939,3853352.348857292,0,0,0
378630.2227084875,3853352.391251462,0,0,0
378630.2227084875,3853352.391251462,0,0,0
378630.14351384185,3853352.4445515424,0,0,0
378630.14351384185,3853352.4445515424,0,0,0
378630.05797077814,3853352.5195265207,0,0,0
378630.05797077814,3853352.5195265207,0,0,0
378629.98143415863,3853352.5861624875,0,0,0
378629.98143415863,3853352.5861624875,0,0,0
378629.9075988318,3853352.6682671667,0,0,0
378629.9075988318,3853352.6682671667,0,0,0
378629.84122474014,3853352.71540276,0,0,0
378629.84122474014,3853352.71540276,0,0,0
378629.75307900313,3853352.7888305555,0,0,0
378629.75307900313,3853352.7888305555,0,0,0
378629.67821788107,3853352.832020049,0,0,0
378629.67821788107,3853352.832020049,0,0,0
378629.5972147816,3853352.8901784313,0,0,0
378629.5972147816,3853352.8901784313,0,0,0
378629.5105093541,3853352.9472544175,0,0,0
378629.5105093541,3853352.9472544175,0,0,0
378629.43254120357,3853353.026025906,0,0,0
378629.43254120357,3853353.026025906,0,0,0
378629.34669350216,3853353.0838042037,0,0,0
378629.34669350216,3853353.0838042037,0,0,0
378629.2652754246,3853353.1591530405,0,0,0
378629.2652754246,3853353.1591530405,0,0,0
378629.1794193572,3853353.2242201027,0,0,0
378629.1794193572,3853353.2242201027,0,0,0
378629.1033219313,3853353.284294626,0,0,0
378629.1033219313,3853353.284294626,0,0,0
378629.02425851446,3853353.3486078386,0,0,0
378629.02425851446,3853353.3486078386,0,0,0
378628.94829035405,3853353.4246735773,0,0,0
378628.94829035405,3853353.4246735773,0,0,0
378628.8707618101,3853353.5067135245,0,0,0
378628.8707618101,3853353.5067135245,0,0,0
378628.7910320462,3853353.561534591,0,0,0
378628.7910320462,3853353.561534591,0,0,0
378628.7188023131,3853353.616908795,0,0,0
378628.7188023131,3853353.616908795,0,0,0
378628.637199342,3853353.664937712,0,0,0
378628.637199342,3853353.664937712,0,0,0
378628.5669172678,3853353.739927735,0,0,0
378628.5669172678,3853353.739927735,0,0,0
378628.4950301975,3853353.810820861,0,0,0
378628.4950301975,3853353.810820861,0,0,0
378628.42117536085,3853353.870735961,0,0,0
378628.42117536085,3853353.870735961,0,0,0
378628.34830002283,3853353.9470843635,0,0,0
378628.34830002283,3853353.9470843635,0,0,0
378628.2633364983,3853354.0197915686,0,0,0
378628.2633364983,3853354.0197915686,0,0,0
378628.19419176417,3853354.079737735,0,0,0
378628.19419176417,3853354.079737735,0,0,0
378628.1146561725,3853354.147313545,0,0,0
378628.1146561725,3853354.147313545,0,0,0
378628.04459286836,3853354.2081345287,0,0,0
378628.04459286836,3853354.2081345287,0,0,0
378627.97519421484,3853354.2778241984,0,0,0
378627.97519421484,3853354.2778241984,0,0,0
378627.89658797526,3853354.350889022,0,0,0
378627.89658797526,3853354.350889022,0,0,0
378627.81216110766,3853354.4193151905,0,0,0
378627.81216110766,3853354.4193151905,0,0,0
378627.73381971364,3853354.493029914,0,0,0
378627.73381971364,3853354.493029914,0,0,0
378627.67254936666,3853354.5558293727,0,0,0
378627.67254936666,3853354.5558293727,0,0,0
378627.6042942515,3853354.6273278203,0,0,0
378627.6042942515,3853354.6273278203,0,0,0
378627.5226589434,3853354.693488982,0,0,0
378627.5226589434,3853354.693488982,0,0,0
378627.4535041249,3853354.7774017532,0,0,0
378627.4535041249,3853354.7774017532,0,0,0
378627.38990484853,3853354.8450940913,0,0,0
378627.38990484853,3853354.8450940913,0,0,0
378627.30378794274,3853354.9101059353,0,0,0
378627.30378794274,3853354.9101059353,0,0,0
378627.2297205785,3853354.9855489517,0,0,0
378627.2297205785,3853354.9855489517,0,0,0
378627.1602866461,3853355.036560055,0,0,0
378627.1602866461,3853355.036560055,0,0,0
378627.0926622854,3853355.1071466184,0,0,0
378627.0926622854,3853355.1071466184,0,0,0
378627.0135119242,3853355.179915459,0,0,0
378627.0135119242,3853355.179915459,0,0,0
378627.0135119242,3853355.179915459,0,0,0
378626.93732893054,3853355.2500991393,0,0,0
378626.8646137465,3853355.329891159,0,0,0
378626.8646137465,3853355.329891159,0,0,0
378626.7905571454,3853355.391674528,0,0,0
378626.7905571454,3853355.391674528,0,0,0
378626.7098817205,3853355.463813302,0,0,0
378626.7098817205,3853355.463813302,0,0,0
378626.6505607499,3853355.539740921,0,0,0
378626.6505607499,3853355.539740921,0,0,0
378626.58326963696,3853355.620576606,0,0,0
378626.58326963696,3853355.620576606,0,0,0
378626.5149223582,3853355.7022384205,0,0,0
378626.5149223582,3853355.7022384205,0,0,0
378626.4423574592,3853355.791044917,0,0,0
378626.4423574592,3853355.791044917,0,0,0
378626.3694688512,3853355.854900701,0,0,0
378626.3694688512,3853355.854900701,0,0,0
378626.29594849265,3853355.92085407,0,0,0
378626.29594849265,3853355.92085407,0,0,0
378626.22855987726,3853355.9959169053,0,0,0
378626.22855987726,3853355.9959169053,0,0,0
378626.1459824193,3853356.0662008678,0,0,0
378626.1459824193,3853356.0662008678,0,0,0
378626.0775270855,3853356.1376383654,0,0,0
378626.0775270855,3853356.1376383654,0,0,0
378626.01698021323,3853356.200355379,0,0,0
378626.01698021323,3853356.200355379,0,0,0
378625.95234602474,3853356.2751142294,0,0,0
378625.95234602474,3853356.2751142294,0,0,0
378625.8787765918,3853356.3515552497,0,0,0
378625.8787765918,3853356.3515552497,0,0,0
378625.80023382476,3853356.4303049967,0,0,0
378625.80023382476,3853356.4303049967,0,0,0
378625.7217096665,3853356.5169274895,0,0,0
378625.7217096665,3853356.5169274895,0,0,0
